scene_id,scene_id,tile_lat,tile_lon,source_csv
S2A_MSIL2A_20180930T062641_R077_T40QGL_20201009T062820,S2A_MSIL2A_20180930T062641_R077_T40QGL_20201009T062820,2.3342290240858468,51.88488815179957,
S2B_MSIL2A_20181005T062719_R077_T40QGL_20201009T082717,S2B_MSIL2A_20181005T062719_R077_T40QGL_20201009T082717,2.3342290240858468,51.88488815179957,
S2B_MSIL2A_20181005T062719_R077_T40QGL_20201009T082717,S2B_MSIL2A_20181005T062719_R077_T40QGL_20201009T082717,2.3342290240858468,51.88488815179957,
S2A_MSIL2A_20181010T062751_R077_T40QGL_20201009T100248,S2A_MSIL2A_20181010T062751_R077_T40QGL_20201009T100248,2.3342290240858468,51.88488815179957,
S2A_MSIL2A_20181010T062751_R077_T40QGL_20201009T100248,S2A_MSIL2A_20181010T062751_R077_T40QGL_20201009T100248,2.3342290240858468,51.88488815179957,
S2B_MSIL2A_20181104T063029_R077_T40QGL_20201008T154613,S2B_MSIL2A_20181104T063029_R077_T40QGL_20201008T154613,2.3342290240858468,51.88488815179957,
S2B_MSIL2A_20181104T063029_R077_T40QGL_20201008T154613,S2B_MSIL2A_20181104T063029_R077_T40QGL_20201008T154613,2.3342290240858468,51.88488815179957,
S2B_MSIL2A_20181114T063119_R077_T40QGL_20201008T183306,S2B_MSIL2A_20181114T063119_R077_T40QGL_20201008T183306,2.3342290240858468,51.88488815179957,
S2B_MSIL2A_20181114T063119_R077_T40QGL_20201008T183306,S2B_MSIL2A_20181114T063119_R077_T40QGL_20201008T183306,2.3342290240858468,51.88488815179957,
S2A_MSIL2A_20181209T063241_R077_T40QGL_20201008T083422,S2A_MSIL2A_20181209T063241_R077_T40QGL_20201008T083422,2.3342290240858468,51.88488815179957,
S2A_MSIL2A_20181209T063241_R077_T40QGL_20201008T083422,S2A_MSIL2A_20181209T063241_R077_T40QGL_20201008T083422,2.3342290240858468,51.88488815179957,
S2B_MSIL2A_20190103T063249_R077_T40QGL_20201007T222958,S2B_MSIL2A_20190103T063249_R077_T40QGL_20201007T222958,2.3342290240858468,51.88488815179957,
S2B_MSIL2A_20190103T063249_R077_T40QGL_20201007T222958,S2B_MSIL2A_20190103T063249_R077_T40QGL_20201007T222958,2.3342290240858468,51.88488815179957,
S2A_MSIL2A_20190128T063121_R077_T40QGL_20201008T051649,S2A_MSIL2A_20190128T063121_R077_T40QGL_20201008T051649,2.3342290240858468,51.88488815179957,
S2A_MSIL2A_20190128T063121_R077_T40QGL_20201008T051649,S2A_MSIL2A_20190128T063121_R077_T40QGL_20201008T051649,2.3342290240858468,51.88488815179957,
S2B_MSIL2A_20190212T063009_R077_T40QGL_20201007T161347,S2B_MSIL2A_20190212T063009_R077_T40QGL_20201007T161347,2.3342290240858468,51.88488815179957,
S2B_MSIL2A_20190212T063009_R077_T40QGL_20201007T161347,S2B_MSIL2A_20190212T063009_R077_T40QGL_20201007T161347,2.3342290240858468,51.88488815179957,
S2A_MSIL2A_20190227T062821_R077_T40QGL_20201007T210606,S2A_MSIL2A_20190227T062821_R077_T40QGL_20201007T210606,2.3342290240858468,51.88488815179957,
S2A_MSIL2A_20190227T062821_R077_T40QGL_20201007T210606,S2A_MSIL2A_20190227T062821_R077_T40QGL_20201007T210606,2.3342290240858468,51.88488815179957,
S2B_MSIL2A_20190304T062749_R077_T40QGL_20201030T140917,S2B_MSIL2A_20190304T062749_R077_T40QGL_20201030T140917,2.3342290240858468,51.88488815179957,
S2B_MSIL2A_20190304T062749_R077_T40QGL_20201030T140917,S2B_MSIL2A_20190304T062749_R077_T40QGL_20201030T140917,2.3342290240858468,51.88488815179957,
S2B_MSIL2A_20190314T062629_R077_T40QGL_20201007T063944,S2B_MSIL2A_20190314T062629_R077_T40QGL_20201007T063944,2.3342290240858468,51.88488815179957,
S2B_MSIL2A_20190314T062629_R077_T40QGL_20201007T063944,S2B_MSIL2A_20190314T062629_R077_T40QGL_20201007T063944,2.3342290240858468,51.88488815179957,
S2A_MSIL2A_20190408T062631_R077_T40QGL_20201006T233306,S2A_MSIL2A_20190408T062631_R077_T40QGL_20201006T233306,2.3342290240858468,51.88488815179957,
S2A_MSIL2A_20190408T062631_R077_T40QGL_20201006T233306,S2A_MSIL2A_20190408T062631_R077_T40QGL_20201006T233306,2.3342290240858468,51.88488815179957,
S2A_MSIL2A_20190418T062631_R077_T40QGL_20201007T032916,S2A_MSIL2A_20190418T062631_R077_T40QGL_20201007T032916,2.3342290240858468,51.88488815179957,
S2A_MSIL2A_20190418T062631_R077_T40QGL_20201007T032916,S2A_MSIL2A_20190418T062631_R077_T40QGL_20201007T032916,2.3342290240858468,51.88488815179957,
