trajectory_id,lon,lat,timestamp
11385,59.44177177768108,22.620461636172685,1638513139024
11385,59.427064726038765,22.613060608089864,1638513151024
11385,59.4317163135068,22.608415786866495,1638599551024
11385,59.43135634798125,22.60413419044788,1638685951024
11385,59.42816632991233,22.59507102951426,1638772351024
11385,59.42722611865915,22.597928720340327,1638858751024
11385,59.43198421305095,22.595537179969956,1638945151024
11385,59.440647024553954,22.598393348191056,1639031551024
11385,59.43594186022483,22.591983680267575,1639117951024
11385,59.450616727939575,22.59177810431035,1639204351024
11385,59.45435733344769,22.592785200490425,1639290751024
11386,59.452972999999986,22.622075,1638081139024
11386,59.44810061004219,22.625908499032114,1638167539024
11386,59.439492742619535,22.633120664036497,1638253939024
11386,59.435491690701326,22.632227291815436,1638340339024
11386,59.44568011851686,22.634136877590546,1638426739024
11386,59.4460961014355,22.63150976880172,1638513139024
11386,59.44968568108132,22.63897289115747,1638513151024
11386,59.45575799476774,22.638559599166193,1638599551024
11386,59.44770556793395,22.642641770386735,1638685951024
11386,59.447399526567324,22.6285837876413,1638772351024
11386,59.44339115534538,22.62490345399798,1638858751024
11386,59.4269569783379,22.623872729151167,1638945151024
11386,59.42771721102173,22.628739722544285,1639031551024
11386,59.4271721587607,22.629343162106228,1639117951024
11386,59.43625858646368,22.63779783674645,1639204351024
11386,59.435208377879405,22.63824166571234,1639290751024
11387,59.452972999999986,22.622075,1638081139024
11387,59.45378704901637,22.6334589647348,1638167539024
11387,59.45194976655091,22.63400232665692,1638253939024
11387,59.44292148688626,22.63183638591748,1638340339024
11387,59.439497608941736,22.622448867679818,1638426739024
11387,59.43820415356436,22.609111754665385,1638513139024
11387,59.43589090870307,22.60780338495093,1638513151024
11387,59.43313016025843,22.60249022559586,1638599551024
11387,59.43566029721811,22.599837327516212,1638685951024
11387,59.42452630063093,22.59737903192307,1638772351024
11387,59.43229431679984,22.593277061746996,1638858751024
11387,59.43159625765952,22.60014835220266,1638945151024
11387,59.435125590091474,22.593129250263075,1639031551024
11387,59.443008740075385,22.593199478263006,1639117951024
11387,59.441804339909964,22.576443590969948,1639204351024
11387,59.443566690051426,22.57682625623989,1639290751024
11388,59.452972999999986,22.622075,1638081139024
11388,59.45442136921366,22.61056225480399,1638167539024
11388,59.45035455841918,22.613989538301524,1638253939024
11388,59.45071791871618,22.615369455466034,1638340339024
11388,59.45436013238967,22.607039977617152,1638426739024
11388,59.44747083040485,22.597502307951792,1638513139024
11388,59.45346275861942,22.614309015806768,1638513151024
11388,59.44017429827824,22.612874659537116,1638599551024
11388,59.44166773520044,22.621280646766017,1638685951024
11388,59.43904226267804,22.622370168919,1638772351024
11388,59.43935575587679,22.62990895705105,1638858751024
11388,59.4421469816408,22.627712331699296,1638945151024
11388,59.43424107660371,22.62641593109577,1639031551024
11388,59.446823137998706,22.624617726508035,1639117951024
11388,59.4441316536128,22.621906749380358,1639204351024
11388,59.438397662275406,22.618690828983624,1639290751024
11389,59.452972999999986,22.622075,1638081139024
11389,59.452048851032885,22.626837297043394,1638167539024
11389,59.44570463524332,22.63396781556917,1638253939024
11389,59.439922796158555,22.639245874613554,1638340339024
11389,59.42096242255084,22.64310896532927,1638426739024
11389,59.42733275674277,22.64899120048254,1638513139024
11389,59.427422467437935,22.65072196327383,1638513151024
11389,59.42094250596796,22.64931106965477,1638599551024
11389,59.40558900777725,22.64956725962313,1638685951024
11389,59.40604856139123,22.647004380845498,1638772351024
11389,59.40010917737226,22.642471174123752,1638858751024
11389,59.40592414710187,22.64655824946114,1638945151024
11389,59.41699678271232,22.654140024191936,1639031551024
11389,59.419917593646886,22.653657626746313,1639117951024
11389,59.41791276710342,22.652579783988127,1639204351024
11389,59.40782212093805,22.656827189013224,1639290751024
11390,59.452972999999986,22.622075,1638081139024
11390,59.44864577625745,22.643117114868545,1638167539024
11390,59.45486663701297,22.645024155363757,1638253939024
11390,59.453835327683834,22.635049139065668,1638340339024
11390,59.45410269670518,22.626722144386278,1638426739024
11390,59.45071397649309,22.61997053161111,1638513139024
11390,59.448771186323995,22.62331267005675,1638513151024
11390,59.44778292863555,22.634475058210022,1638599551024
11390,59.447282936257864,22.63174935443622,1638685951024
11390,59.443009891923055,22.63270944325632,1638772351024
11390,59.4382140100692,22.632817601393338,1638858751024
11390,59.44319899457906,22.634870589009093,1638945151024
11390,59.449474295149344,22.63275473410599,1639031551024
11390,59.45100634776452,22.63366758916792,1639117951024
11390,59.449602378337005,22.630966338145505,1639204351024
11390,59.45877409744804,22.639322246487485,1639290751024
11391,59.452972999999986,22.622075,1638081139024
11391,59.440080385837234,22.623406363207504,1638167539024
